year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade
2013,Tavon Austin,Tavon,Austin,WR,5,8.0000,68.0000,174,30.0000,9.1250,4.34,0.0,1.45,4.01,0.0,32.0,120.0,14.0,1.0,West Virginia,8(8),8,8,0.0,0.0
2013,Jeff Baca,Jeff,Baca,OG,6,3.0000,75.0000,302,34.2500,9.7500,5.03,0.0,1.68,4.44,7.26,26.5,100.0,0.0,6.0,UCLA,28(196),28,28,0.0,0.0
2013,Alvin Bailey,Alvin,Bailey,OG,6,3.0000,75.0000,312,34.7500,9.3750,4.95,0.0,1.74,0.0,0.0,0.0,0.0,27.0,0.0,,,0,0,0.0,0.0
2013,Stedman Bailey,Stedman,Bailey,WR,5,10.0000,70.0000,193,32.7500,9.8750,4.52,0.0,1.58,4.09,6.81,34.5,117.0,11.0,3.0,West Virginia,30(92),30,30,0.0,0.0
2013,David Bakhtiari,David,Bakhtiari,OT,6,4.0000,76.0000,299,34.0000,9.5000,5.09,0.0,1.79,4.74,7.7,25.5,101.0,28.0,4.0,Colorado,12(109),12,12,0.0,0.0
2013,Montee Ball,Montee,Ball,RB,5,10.0000,70.0000,214,32.6250,9.0000,4.66,0.0,1.59,4.4,6.88,32.0,118.0,15.0,2.0,Wisconsin,26(58),26,26,0.0,0.0
2013,Johnthan Banks,Johnthan,Banks,CB,6,2.0000,74.0000,185,33.8750,9.2500,4.61,0.0,1.59,4.27,6.97,34.0,125.0,10.0,2.0,Mississippi State,11(43),11,11,0.0,0.0
2013,Chris Barker,Chris,Barker,OG,6,3.0000,75.0000,305,33.0000,9.3750,5.25,0.0,1.77,4.77,8.09,27.5,99.0,29.0,0.0,,,0,0,0.0,0.0
2013,Kenjon Barner,Kenjon,Barner,RB,5,9.0000,69.0000,196,29.6250,9.1250,4.52,0.0,1.6,4.2,6.87,35.5,122.0,20.0,6.0,Oregon,14(182),14,14,0.0,0.0
2013,T.J. Barnes,T.J.,Barnes,DT,6,6.0000,78.0000,369,34.8750,10.7500,5.3,0.0,1.88,4.96,8.26,22.0,97.0,25.0,0.0,,,0,0,0.0,0.0
2013,Sam Barrington,Sam,Barrington,ILB,6,1.0000,73.0000,246,32.2500,10.2500,4.91,0.0,1.67,0.0,0.0,32.5,117.0,22.0,0.0,,,0,0,0.0,0.0
2013,David Bass,David,Bass,DE,6,3.7500,75.7500,262,33.5000,10.5000,4.84,0.0,1.67,4.33,7.07,30.5,110.0,20.0,7.0,Missouri Western,27(233),27,27,0.0,0.0
2013,Steve Beauharnais,Steve,Beauharnais,ILB,6,1.0000,73.0000,240,32.7500,9.1250,4.84,0.0,1.63,4.2,6.99,33.0,118.0,19.0,7.0,Rutgers,29(235),29,29,0.0,0.0
2013,Nick Becton,Nick,Becton,OT,6,5.0000,77.0000,323,35.5000,9.0000,5.2,0.0,1.76,4.57,7.77,29.5,109.0,19.0,0.0,,,0,0,0.0,0.0
2013,LeVeon Bell,LeVeon,Bell,RB,6,1.0000,73.0000,230,31.5000,9.6250,4.6,0.0,1.55,4.24,6.75,31.5,118.0,24.0,2.0,Michigan State,16(48),16,16,0.0,0.0
2013,Giovani Bernard,Giovani,Bernard,RB,5,8.0000,68.0000,202,28.0000,9.3750,4.53,0.0,1.53,4.12,6.91,33.5,122.0,19.0,2.0,North Carolina,5(37),5,5,0.0,0.0
2013,Tommy Bohanon,Tommy,Bohanon,RB,6,1.0000,73.0000,246,30.1250,10.0000,4.88,0.0,1.63,4.42,7.27,35.0,119.0,36.0,7.0,Wake Forest,9(215),9,9,0.0,0.0
2013,Travis Bond,Travis,Bond,OG,6,6.0000,78.0000,329,35.5000,9.6250,5.27,0.0,1.8,4.96,7.85,22.5,98.0,22.0,7.0,North Carolina,8(214),8,8,0.0,0.0
2013,Alan Bonner,Alan,Bonner,WR,5,10.0000,70.0000,193,30.2500,9.3750,4.59,0.0,1.63,4.15,0.0,33.0,117.0,14.0,6.0,Jacksonville State,27(195),27,27,0.0,0.0
2013,Zach Boren,Zach,Boren,RB,5,11.0000,71.0000,238,31.5000,10.0000,5.0,0.0,1.65,4.44,7.28,32.0,109.0,25.0,0.0,,,0,0,0.0,0.0
2013,Jonathan Bostic,Jonathan,Bostic,ILB,6,1.0000,73.0000,245,33.0000,9.6250,4.61,0.0,1.58,4.24,6.99,32.5,118.0,22.0,2.0,Florida,18(50),18,18,0.0,0.0
2013,Josh Boyce,Josh,Boyce,WR,5,11.0000,71.0000,206,31.2500,9.2500,4.38,0.0,1.56,4.1,6.68,34.0,131.0,22.0,4.0,TCU,5(102),5,5,0.0,0.0
2013,Josh Boyd,Josh,Boyd,DT,6,3.0000,75.0000,310,32.0000,9.2500,5.14,0.0,1.67,4.64,7.16,26.5,104.0,32.0,5.0,Mississippi State,34(167),34,34,0.0,0.0
2013,John Boyett,John,Boyett,FS,5,10.0000,70.0000,204,30.5000,8.5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,Oregon,24(192),24,24,0.0,0.0
2013,Tyler Bray,Tyler,Bray,QB,6,6.0000,78.0000,232,33.0000,9.2500,5.05,0.0,1.72,4.51,7.2,0.0,100.0,0.0,0.0,,,0,0,0.0,0.0
2013,Arthur Brown,Arthur,Brown,OLB,6,0.0000,72.0000,241,32.5000,10.0000,4.58,0.0,1.61,4.31,7.07,32.5,116.0,21.0,2.0,Kansas State,24(56),24,24,0.0,0.0
2013,Braden Brown,Braden,Brown,OT,6,5.0000,77.0000,310,34.2500,10.2500,5.2,0.0,1.74,4.7,7.43,28.0,100.0,26.0,0.0,,,0,0,0.0,0.0
2013,Armonty Bryant,Armonty,Bryant,DE,6,4.1250,76.1250,263,35.7500,9.7500,4.86,0.0,1.66,5.0,7.32,31.5,118.0,0.0,7.0,East Central Oklahoma,11(217),11,11,0.0,0.0
2013,Mike Buchanan,Mike,Buchanan,DE,6,5.1250,77.1250,255,34.0000,9.8750,4.78,0.0,1.59,4.44,6.91,33.0,113.0,22.0,0.0,,,0,0,0.0,0.0
2013,Rex Burkhead,Rex,Burkhead,RB,5,10.0000,70.0000,214,30.8750,9.7500,4.73,2.59,1.58,4.09,6.85,39.0,125.0,21.0,6.0,Nebraska,22(190),22,22,0.0,0.0
2013,Colby Cameron,Colby,Cameron,QB,6,2.0000,74.0000,212,32.0000,9.0000,4.78,0.0,1.64,4.28,6.98,30.5,112.0,0.0,0.0,,,0,0,0.0,0.0
2013,Tank Carradine,Tank,Carradine,DE,6,4.0000,76.0000,276,34.7500,10.2500,4.75,0.0,1.63,0.0,0.0,0.0,0.0,28.0,0.0,,,0,0,0.0,0.0
2013,Braxston Cave,Braxston,Cave,OC,6,3.0000,75.0000,303,32.0000,9.3750,5.33,0.0,1.87,4.71,7.81,25.5,98.0,0.0,0.0,,,0,0,0.0,0.0
2013,Emmett Cleary,Emmett,Cleary,OT,6,7.0000,79.0000,316,34.2500,9.7500,5.21,0.0,1.77,4.7,7.81,28.5,108.0,24.0,0.0,,,0,0,0.0,0.0
2013,Jamie Collins,Jamie,Collins,DE,6,3.0000,75.0000,250,33.7500,9.7500,4.64,0.0,1.56,4.32,7.1,41.5,139.0,19.0,2.0,Southern Miss,20(52),20,20,0.0,0.0
2013,Sanders Commings,Sanders,Commings,CB,6,0.0000,72.0000,216,32.0000,8.8750,4.41,0.0,1.53,4.3,7.1,34.5,117.0,0.0,5.0,Georgia,1(134),1,1,0.0,0.0
2013,Jonathan Cooper,Jonathan,Cooper,OG,6,2.0000,74.0000,311,33.0000,10.2500,5.07,0.0,1.73,4.84,7.78,27.0,108.0,35.0,1.0,North Carolina,7(7),7,7,0.0,0.0
2013,Justice Cunningham,Justice,Cunningham,TE,6,3.0000,75.0000,258,33.8750,10.0000,4.94,0.0,1.64,4.45,7.12,31.5,116.0,0.0,7.0,South Carolina,48(254),48,48,0.0,0.0
2013,Johnathan Cyprien,Johnathan,Cyprien,SS,6,0.0000,72.0000,217,31.7500,10.2500,4.5,2.65,1.52,4.44,7.01,38.5,119.0,18.0,2.0,Florida International,1(33),1,1,0.0,0.0
2013,Knile Davis,Knile,Davis,RB,5,10.0000,70.0000,227,29.7500,8.6250,4.37,0.0,1.49,4.38,6.96,33.5,121.0,31.0,3.0,Arkansas,34(96),34,34,0.0,0.0
2013,Marcus Davis,Marcus,Davis,WR,6,3.0000,75.0000,233,32.7500,10.2500,4.56,0.0,1.63,0.0,7.15,39.5,120.0,19.0,0.0,,,0,0,0.0,0.0
2013,Will Davis,Will,Davis,CB,5,11.0000,71.0000,186,31.5000,9.0000,4.51,0.0,1.56,4.02,6.52,35.5,127.0,16.0,3.0,Utah State,31(93),31,31,0.0,0.0
2013,Everett Dawkins,Everett,Dawkins,DT,6,2.0000,74.0000,292,32.7500,10.3750,5.06,0.0,1.73,4.88,7.61,30.0,103.0,23.0,7.0,Florida State,23(229),23,23,0.0,0.0
2013,Jordan Devey,Jordan,Devey,OT,6,7.0000,79.0000,317,32.7500,9.6250,5.25,0.0,1.75,4.77,7.91,24.0,98.0,21.0,0.0,,,0,0,0.0,0.0
2013,Zac Dysert,Zac,Dysert,QB,6,3.0000,75.0000,231,32.6250,9.1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Miami (OH),28(234),28,28,0.0,0.0
2013,Lavar Edwards,Lavar,Edwards,DE,6,3.7500,75.7500,277,35.5000,10.0000,4.8,0.0,1.64,4.51,7.03,33.0,119.0,0.0,5.0,LSU,9(142),9,9,0.0,0.0
2013,Tyler Eifert,Tyler,Eifert,TE,6,5.0000,77.0000,250,33.1250,9.1250,4.68,0.0,1.66,4.32,6.92,35.5,119.0,22.0,1.0,Notre Dame,21(21),21,21,0.0,0.0
2013,Matt Elam,Matt,Elam,SS,5,10.0000,70.0000,208,32.6250,9.0000,4.54,0.0,1.57,0.0,0.0,35.5,118.0,17.0,1.0,Florida,32(32),32,32,0.0,0.0
2013,Andre Ellington,Andre,Ellington,RB,5,9.0000,69.0000,199,31.0000,9.3750,4.61,0.0,1.56,0.0,0.0,34.0,122.0,0.0,6.0,Clemson,19(187),19,19,0.0,0.0
2013,Zach Ertz,Zach,Ertz,TE,6,5.0000,77.0000,249,31.7500,9.7500,4.76,0.0,1.62,4.47,7.08,30.5,111.0,24.0,2.0,Stanford,3(35),3,3,0.0,0.0
2013,Gavin Escobar,Gavin,Escobar,TE,6,6.0000,78.0000,254,33.6250,9.7500,4.84,0.0,1.66,4.31,7.07,32.0,114.0,0.0,2.0,San Diego State,15(47),15,15,0.0,0.0
2013,Josh Evans,Josh,Evans,FS,6,1.0000,73.0000,207,31.8750,10.0000,4.58,0.0,1.63,4.1,6.64,34.5,123.0,0.0,0.0,,,0,0,0.0,0.0
2013,Chris Faulk,Chris,Faulk,OT,6,5.0000,77.0000,331,34.2500,9.6250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,,0,0,0.0,0.0
2013,Joseph Fauria,Joseph,Fauria,TE,6,7.0000,79.0000,259,33.7500,10.8750,4.72,0.0,0.0,4.53,7.49,35.5,120.0,17.0,0.0,,,0,0,0.0,0.0
2013,Eric Fisher,Eric,Fisher,OT,6,7.0000,79.0000,306,34.5000,10.5000,5.05,0.0,1.7,4.44,7.59,28.5,116.0,27.0,1.0,Central Michigan,1(1),1,1,0.0,0.0
2013,Sharrif Floyd,Sharrif,Floyd,DT,6,3.0000,75.0000,297,31.7500,10.1250,4.92,0.0,1.68,4.75,7.4,30.0,106.0,0.0,1.0,Florida,23(23),23,23,0.0,0.0
2013,D.J. Fluker,D.J.,Fluker,OT,6,5.0000,77.0000,339,36.7500,10.5000,5.31,0.0,1.83,0.0,0.0,0.0,0.0,21.0,1.0,Alabama,11(11),11,11,0.0,0.0
2013,Manase Foketi,Manase,Foketi,OT,6,5.0000,77.0000,318,34.5000,10.6250,0.0,0.0,0.0,5.06,8.11,23.5,102.0,25.0,0.0,,,0,0,0.0,0.0
2013,Michael Ford,Michael,Ford,RB,5,9.0000,69.0000,210,30.3750,9.0000,4.5,0.0,1.51,4.25,6.87,38.5,130.0,25.0,0.0,,,0,0,0.0,0.0
2013,Reid Fragel,Reid,Fragel,OT,6,8.0000,80.0000,308,33.0000,10.6250,5.14,0.0,1.76,4.68,7.62,30.0,113.0,33.0,7.0,Ohio State,34(240),34,34,0.0,0.0
2013,Johnathan Franklin,Johnathan,Franklin,RB,5,10.0000,70.0000,205,30.0000,9.3750,4.49,0.0,1.54,4.31,6.89,31.5,115.0,18.0,4.0,UCLA,28(125),28,28,0.0,0.0
2013,Travis Frederick,Travis,Frederick,OC,6,4.0000,76.0000,312,33.0000,10.0000,5.58,0.0,1.85,4.76,7.81,28.5,97.0,21.0,1.0,Wisconsin,31(31),31,31,0.0,0.0
2013,Corey Fuller,Corey,Fuller,WR,6,2.0000,74.0000,204,33.2500,9.5000,4.43,0.0,1.49,0.0,0.0,31.5,120.0,12.0,6.0,Virginia Tech,3(171),3,3,0.0,0.0
2013,Matt Furstenburg,Matt,Furstenburg,TE,6,3.0000,75.0000,242,31.7500,8.6250,4.62,0.0,1.59,4.35,7.09,35.5,115.0,18.0,0.0,,,0,0,0.0,0.0
2013,Rogers Gaines,Rogers,Gaines,OT,6,6.0000,78.0000,334,36.2500,10.6250,5.24,0.0,0.0,5.24,0.0,23.0,0.0,28.0,0.0,,,0,0,0.0,0.0
2013,Kwame Geathers,Kwame,Geathers,DT,6,5.0000,77.0000,342,35.2500,9.5000,5.44,0.0,1.88,5.27,8.11,26.5,96.0,0.0,0.0,,,0,0,0.0,0.0
2013,William Gholston,William,Gholston,DE,6,6.0000,78.0000,281,34.0000,10.3750,4.96,0.0,1.73,4.59,7.2,28.5,110.0,23.0,4.0,Michigan State,29(126),29,29,0.0,0.0
2013,Garrett Gilkey,Garrett,Gilkey,OT,6,6.0000,78.0000,318,32.6250,10.2500,5.33,0.0,1.72,4.75,7.65,30.0,108.0,28.0,7.0,Chadron State,21(227),21,21,0.0,0.0
2013,Mike Gillislee,Mike,Gillislee,RB,5,11.0000,71.0000,208,31.1250,9.3750,4.55,0.0,1.59,4.4,7.12,30.5,119.0,15.0,5.0,Florida,31(164),31,31,0.0,0.0
2013,Mike Glennon,Mike,Glennon,QB,6,7.0000,79.0000,225,33.1250,9.6250,4.94,0.0,1.8,4.52,7.49,26.5,102.0,0.0,3.0,North Carolina State,11(73),11,11,0.0,0.0
2013,Tyrone Goard,Tyrone,Goard,WR,6,7.0000,79.0000,205,34.0000,8.7500,4.5,0.0,1.53,4.39,6.9,36.0,123.0,10.0,0.0,,,0,0,0.0,0.0
2013,Zaviar Gooden,Zaviar,Gooden,OLB,6,1.0000,73.0000,234,32.2500,10.0000,4.47,0.0,1.53,4.18,6.71,34.0,131.0,27.0,3.0,Missouri,35(97),35,35,0.0,0.0
2013,Malliciah Goodman,Malliciah,Goodman,DE,6,3.6250,75.6250,276,36.3750,11.0000,4.87,0.0,1.65,0.0,0.0,31.0,114.0,26.0,4.0,Clemson,30(127),30,30,0.0,0.0
2013,Marquise Goodwin,Marquise,Goodwin,WR,5,9.0000,69.0000,183,31.5000,8.6250,4.27,0.0,1.43,0.0,0.0,0.0,132.0,13.0,3.0,Texas,16(78),16,16,0.0,0.0
2013,Chris Gragg,Chris,Gragg,TE,6,3.0000,75.0000,244,33.6250,9.0000,4.5,0.0,1.53,4.51,7.08,37.5,125.0,18.0,7.0,Arkansas,16(222),16,16,0.0,0.0
2013,Ray Graham,Ray,Graham,RB,5,9.0000,69.0000,199,30.2500,9.6250,4.8,0.0,1.61,4.21,7.17,32.5,112.0,18.0,0.0,,,0,0,0.0,0.0
2013,Dwayne Gratz,Dwayne,Gratz,CB,5,11.0000,71.0000,201,32.1250,10.5000,4.47,0.0,1.5,4.15,6.7,38.0,125.0,22.0,3.0,Connecticut,2(64),2,2,0.0,0.0
2013,Marqueis Gray,Marqueis,Gray,QB,6,3.0000,75.0000,240,34.0000,9.8750,4.73,0.0,1.59,4.3,7.25,30.0,111.0,15.0,0.0,,,0,0,0.0,0.0
2013,Khaseem Greene,Khaseem,Greene,OLB,6,1.0000,73.0000,241,32.6250,9.6250,4.71,0.0,1.62,4.2,7.58,30.0,116.0,17.0,4.0,Rutgers,20(117),20,20,0.0,0.0
2013,Cory Grissom,Cory,Grissom,DT,6,1.0000,73.0000,306,33.2500,9.2500,5.31,0.0,1.74,4.81,7.79,27.5,97.0,22.0,0.0,,,0,0,0.0,0.0
2013,Cobi Hamilton,Cobi,Hamilton,WR,6,2.0000,74.0000,212,32.5000,8.7500,4.56,0.0,1.63,4.31,0.0,29.5,107.0,11.0,6.0,Arkansas,29(197),29,29,0.0,0.0
2013,Johnathan Hankins,Johnathan,Hankins,DT,6,3.0000,75.0000,320,33.0000,9.5000,5.31,0.0,1.8,4.61,7.59,26.0,104.0,0.0,2.0,Ohio State,17(49),17,17,0.0,0.0
2013,Chris Harper,Chris,Harper,WR,6,1.0000,73.0000,229,32.7500,9.7500,4.55,0.0,1.55,4.39,6.89,35.5,116.0,20.0,4.0,Kansas State,26(123),26,26,0.0,0.0
2013,D.J. Harper,D.J.,Harper,RB,5,9.0000,69.0000,211,31.0000,10.2500,4.52,0.0,1.54,4.35,7.07,33.5,120.0,23.0,0.0,,,0,0,0.0,0.0
2013,Montel Harris,Montel,Harris,RB,5,8.0000,68.0000,208,30.5000,9.3750,4.68,0.0,1.59,4.18,6.95,32.5,113.0,19.0,0.0,,,0,0,0.0,0.0
2013,Mark Harrison,Mark,Harrison,WR,6,3.0000,75.0000,231,35.0000,9.6250,4.46,0.0,1.58,4.33,6.99,38.5,129.0,17.0,0.0,,,0,0,0.0,0.0
2013,Tanner Hawkinson,Tanner,Hawkinson,OT,6,5.0000,77.0000,298,33.3750,10.0000,5.07,0.0,1.69,4.51,7.52,28.5,112.0,0.0,5.0,Kansas,23(156),23,23,0.0,0.0
2013,Terry Hawthorne,Terry,Hawthorne,CB,6,0.0000,72.0000,195,31.2500,8.8750,4.44,0.0,1.51,0.0,0.0,35.5,116.0,13.0,5.0,Illinois,17(150),17,17,0.0,0.0
2013,D.J. Hayden,D.J.,Hayden,CB,5,11.1250,71.1250,191,0.0000,0.0000,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Houston,12(12),12,12,0.0,0.0
2013,Brandon Hepburn,Brandon,Hepburn,ILB,6,2.0000,74.0000,240,32.5000,9.0000,4.68,0.0,1.63,4.55,7.4,32.0,124.0,21.0,7.0,Florida A&M,39(245),39,39,0.0,0.0
2013,Eric Herman,Eric,Herman,OG,6,4.0000,76.0000,320,32.2500,10.8750,5.25,0.0,1.84,5.09,7.99,28.0,95.0,36.0,7.0,Ohio,19(225),19,19,0.0,0.0
2013,Jordan Hill,Jordan,Hill,DT,6,1.0000,73.0000,303,33.5000,10.2500,5.23,0.0,1.75,4.51,7.49,22.5,103.0,28.0,3.0,Penn State,25(87),25,25,0.0,0.0
2013,Michael Hill,Michael,Hill,RB,5,10.1250,70.1250,209,29.8750,10.0000,4.6,2.69,1.58,4.08,6.78,37.5,124.0,23.0,0.0,,,0,0,0.0,0.0
2013,Gerald Hodges,Gerald,Hodges,OLB,6,1.0000,73.0000,243,32.0000,9.0000,4.78,0.0,1.67,0.0,0.0,0.0,119.0,22.0,4.0,Penn State,23(120),23,23,0.0,0.0
2013,Devonte Holloman,Devonte,Holloman,OLB,6,1.0000,73.0000,243,32.5000,10.0000,4.76,0.0,1.62,4.26,7.3,33.0,113.0,15.0,6.0,South Carolina,17(185),17,17,0.0,0.0
2013,Khaled Holmes,Khaled,Holmes,OC,6,3.0000,75.0000,302,35.0000,10.2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,USC,24(121),24,24,0.0,0.0
2013,Deandre Hopkins,Deandre,Hopkins,WR,6,1.0000,73.0000,214,33.3750,10.0000,4.57,0.0,1.59,4.5,0.0,36.0,115.0,15.0,1.0,Clemson,27(27),27,27,0.0,0.0
2013,Montori Hughes,Montori,Hughes,DT,6,4.0000,76.0000,329,32.6250,10.1250,5.23,0.0,1.83,4.7,7.85,26.5,104.0,22.0,5.0,Tennessee-Martin,6(139),6,6,0.0,0.0
2013,Margus Hunt,Margus,Hunt,DE,6,8.2500,80.2500,277,33.7500,10.0000,4.6,0.0,1.62,4.51,7.07,34.5,121.0,38.0,2.0,Southern Methodist,21(53),21,21,0.0,0.0
2013,Justin Hunter,Justin,Hunter,WR,6,4.0000,76.0000,196,33.2500,9.3750,4.44,0.0,1.54,4.33,0.0,39.5,136.0,0.0,2.0,Tennessee,2(34),2,2,0.0,0.0
2013,Micah Hyde,Micah,Hyde,CB,6,0.0000,72.0000,197,31.5000,9.3750,4.56,0.0,1.59,4.2,6.78,33.0,121.0,12.0,5.0,Iowa,26(159),26,26,0.0,0.0
2013,Mark Jackson,Mark,Jackson,OG,6,5.0000,77.0000,328,34.2500,9.6250,5.65,0.0,1.88,5.03,8.07,20.5,91.0,20.0,0.0,,,0,0,0.0,0.0
2013,Mike James,Mike,James,RB,5,10.0000,70.0000,223,31.6250,9.7500,4.53,0.0,1.58,4.62,0.0,35.0,115.0,28.0,6.0,Miami (FL),21(189),21,21,0.0,0.0
2013,Jawan Jamison,Jawan,Jamison,RB,5,7.0000,67.0000,203,29.0000,8.3750,4.68,0.0,1.66,0.0,0.0,29.0,110.0,20.0,7.0,Rutgers,22(228),22,22,0.0,0.0
2013,D.C. Jefferson,D.C.,Jefferson,TE,6,6.0000,78.0000,255,34.2500,10.1250,4.88,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,Rutgers,13(219),13,13,0.0,0.0
2013,Stefphon Jefferson,Stefphon,Jefferson,RB,5,10.0000,70.0000,213,30.2500,9.1250,4.68,0.0,1.61,4.44,6.97,31.0,117.0,15.0,0.0,,,0,0,0.0,0.0
2013,Tony Jefferson,Tony,Jefferson,FS,5,11.0000,71.0000,213,31.6250,9.2500,4.75,0.0,1.61,0.0,0.0,0.0,0.0,16.0,0.0,,,0,0,0.0,0.0
2013,Brandon Jenkins,Brandon,Jenkins,DE,6,2.0000,74.0000,251,33.2500,9.2500,5.07,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,Florida State,29(162),29,29,0.0,0.0
2013,Jelani Jenkins,Jelani,Jenkins,OLB,6,0.0000,72.0000,243,32.2500,9.3750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,Florida,7(104),7,7,0.0,0.0
2013,John Jenkins,John,Jenkins,DT,6,4.0000,76.0000,346,34.0000,9.5000,5.2,0.0,0.0,0.0,0.0,24.5,0.0,30.0,3.0,Georgia,20(82),20,20,0.0,0.0
2013,Luke Joeckel,Luke,Joeckel,OT,6,6.0000,78.0000,306,34.2500,10.1250,5.3,0.0,1.81,4.68,7.4,28.5,106.0,27.0,1.0,Texas A&M,2(2),2,2,0.0,0.0
2013,Charles Johnson,Charles,Johnson,WR,6,2.0000,74.0000,215,30.5000,9.2500,4.39,2.51,1.53,4.31,7.04,39.5,133.0,14.0,7.0,Grand Valley State,10(216),10,10,0.0,0.0
2013,Darius Johnson,Darius,Johnson,WR,5,9.0000,69.0000,179,30.2500,9.1250,4.6,0.0,1.57,4.53,0.0,32.0,109.0,6.0,0.0,,,0,0,0.0,0.0
2013,Keelan Johnson,Keelan,Johnson,SS,6,0.0000,72.0000,209,32.5000,9.0000,4.54,0.0,1.53,4.07,6.77,36.5,125.0,12.0,0.0,,,0,0,0.0,0.0
2013,Lane Johnson,Lane,Johnson,OT,6,6.0000,78.0000,303,35.2500,10.1250,4.72,0.0,1.61,4.52,7.31,34.0,118.0,28.0,1.0,Oklahoma,4(4),4,4,0.0,0.0
2013,Nico Johnson,Nico,Johnson,OLB,6,2.0000,74.0000,248,33.2500,9.2500,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Alabama,2(99),2,2,0.0,0.0
2013,Oscar Johnson,Oscar,Johnson,OT,6,5.0000,77.0000,331,34.2500,10.2500,5.49,0.0,1.83,5.06,8.06,22.0,88.0,0.0,0.0,,,0,0,0.0,0.0
2013,T.J. Johnson,T.J.,Johnson,OC,6,4.0000,76.0000,310,33.5000,9.5000,5.33,0.0,1.83,4.74,7.83,25.5,96.0,32.0,7.0,South Carolina,45(251),45,45,0.0,0.0
2013,Jamaal Johnson-Webb,Jamaal,Johnson-Webb,OT,6,5.0000,77.0000,313,35.7500,10.0000,5.37,0.0,1.83,4.74,8.12,23.0,92.0,17.0,0.0,,,0,0,0.0,0.0
2013,Abry Jones,Abry,Jones,DT,6,3.0000,75.0000,313,35.0000,9.7500,0.0,0.0,0.0,0.0,0.0,26.5,101.0,30.0,0.0,,,0,0,0.0,0.0
2013,Chris Jones,Chris,Jones,DT,6,2.0000,74.0000,302,32.7500,9.0000,5.33,0.0,1.83,4.44,7.34,0.0,0.0,30.0,0.0,,,0,0,0.0,0.0
2013,Datone Jones,Datone,Jones,DE,6,4.2500,76.2500,283,32.7500,10.0000,4.8,0.0,1.63,4.32,7.32,31.5,112.0,29.0,1.0,UCLA,26(26),26,26,0.0,0.0
2013,Jarvis Jones,Jarvis,Jones,OLB,6,2.0000,74.0000,242,33.0000,9.1250,4.92,0.0,0.0,4.69,7.43,30.5,117.0,16.0,1.0,Georgia,17(17),17,17,0.0,0.0
2013,Landry Jones,Landry,Jones,QB,6,4.0000,76.0000,225,33.0000,9.1250,5.11,0.0,1.69,4.3,7.12,31.0,115.0,0.0,4.0,Oklahoma,18(115),18,18,0.0,0.0
2013,Dion Jordan,Dion,Jordan,DE,6,6.2500,78.2500,248,33.8750,10.0000,4.6,0.0,1.57,4.35,7.02,32.5,122.0,0.0,1.0,Oregon,3(3),3,3,0.0,0.0
2013,Nick Kasa,Nick,Kasa,TE,6,6.0000,78.0000,269,32.8750,9.1250,4.71,2.69,1.63,0.0,0.0,31.5,113.0,22.0,6.0,Colorado,4(172),4,4,0.0,0.0
2013,Brandon Kaufman,Brandon,Kaufman,WR,6,5.0000,77.0000,216,32.2500,9.2500,4.67,0.0,1.59,4.44,7.11,33.5,115.0,9.0,0.0,,,0,0,0.0,0.0
2013,Tavarres King,Tavarres,King,WR,6,0.0000,72.0000,189,33.0000,9.5000,4.47,0.0,1.58,4.33,6.91,36.5,123.0,11.0,5.0,Georgia,28(161),28,28,0.0,0.0
2013,A.J. Klein,A.J.,Klein,ILB,6,1.0000,73.0000,250,32.8750,10.2500,4.66,0.0,1.6,0.0,0.0,0.0,113.0,20.0,5.0,Iowa State,15(148),15,15,0.0,0.0
2013,Collin Klein,Collin,Klein,QB,6,5.0000,77.0000,226,32.0000,9.2500,4.78,0.0,1.64,4.4,7.17,29.0,111.0,0.0,0.0,,,0,0,0.0,0.0
2013,Joe Kruger,Joe,Kruger,DE,6,6.0000,78.0000,269,34.3750,10.0000,4.83,0.0,1.75,4.46,7.17,34.0,117.0,24.0,7.0,Utah,6(212),6,6,0.0,0.0
2013,Edmund Kugbila,Edmund,Kugbila,OG,6,4.0000,76.0000,317,34.8750,10.2500,5.31,0.0,1.82,4.65,7.72,22.5,105.0,23.0,4.0,Valdosta State,11(108),11,11,0.0,0.0
2013,Eddie Lacy,Eddie,Lacy,RB,5,11.0000,71.0000,231,31.0000,9.5000,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Alabama,29(61),29,29,0.0,0.0
2013,Marcus Lattimore,Marcus,Lattimore,RB,5,11.0000,71.0000,221,32.5000,9.8750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Carolina,34(131),34,34,0.0,0.0
